question_id,origin,type,prompt,correct_answer,correct_answer_latin,correct_answer_german,distractors,concept_ids,source_relation_id,relation_type,direction,evidence_status,quiz_eligible,status,generation_rule,explanation
term_muscle_iliocostalis_thoracis_la_en,canonical_terminology,typing,What is the English anatomical name of Musculus iliocostalis thoracis?,Iliocostalis thoracis muscle,Musculus iliocostalis thoracis,Brustanteil des Darmbein-Rippen-Muskels,,muscle_iliocostalis_thoracis,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_iliopsoas_en_de,canonical_terminology,typing,Give the German anatomical term for Iliopsoas muscle.,Darmbein-Lenden-Muskel,Musculus iliopsoas,Darmbein-Lenden-Muskel,,muscle_iliopsoas,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_iliopsoas_en_la,canonical_terminology,typing,Give the Latin anatomical term for Iliopsoas muscle.,Musculus iliopsoas,Musculus iliopsoas,Darmbein-Lenden-Muskel,,muscle_iliopsoas,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_iliopsoas_la_en,canonical_terminology,typing,What is the English anatomical name of Musculus iliopsoas?,Iliopsoas muscle,Musculus iliopsoas,Darmbein-Lenden-Muskel,,muscle_iliopsoas,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_infraspinatus_en_de,canonical_terminology,typing,Give the German anatomical term for Infraspinatus muscle.,Untergrätenmuskel,Musculus infraspinatus,Untergrätenmuskel,,muscle_infraspinatus,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_infraspinatus_en_la,canonical_terminology,typing,Give the Latin anatomical term for Infraspinatus muscle.,Musculus infraspinatus,Musculus infraspinatus,Untergrätenmuskel,,muscle_infraspinatus,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_infraspinatus_la_en,canonical_terminology,typing,What is the English anatomical name of Musculus infraspinatus?,Infraspinatus muscle,Musculus infraspinatus,Untergrätenmuskel,,muscle_infraspinatus,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_intercostales_externi_en_de,canonical_terminology,typing,Give the German anatomical term for External intercostal muscles.,äußere Zwischenrippenmuskeln,Musculi intercostales externi,äußere Zwischenrippenmuskeln,,muscle_intercostales_externi,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_intercostales_externi_en_la,canonical_terminology,typing,Give the Latin anatomical term for External intercostal muscles.,Musculi intercostales externi,Musculi intercostales externi,äußere Zwischenrippenmuskeln,,muscle_intercostales_externi,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_intercostales_externi_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi intercostales externi?,External intercostal muscles,Musculi intercostales externi,äußere Zwischenrippenmuskeln,,muscle_intercostales_externi,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_intercostales_interni_en_de,canonical_terminology,typing,Give the German anatomical term for Internal intercostal muscles.,innere Zwischenrippenmuskeln,Musculi intercostales interni,innere Zwischenrippenmuskeln,,muscle_intercostales_interni,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_intercostales_interni_en_la,canonical_terminology,typing,Give the Latin anatomical term for Internal intercostal muscles.,Musculi intercostales interni,Musculi intercostales interni,innere Zwischenrippenmuskeln,,muscle_intercostales_interni,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_intercostales_interni_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi intercostales interni?,Internal intercostal muscles,Musculi intercostales interni,innere Zwischenrippenmuskeln,,muscle_intercostales_interni,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_intercostales_intimi_en_de,canonical_terminology,typing,Give the German anatomical term for Innermost intercostal muscles.,innerste Zwischenrippenmuskeln,Musculi intercostales intimi,innerste Zwischenrippenmuskeln,,muscle_intercostales_intimi,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_intercostales_intimi_en_la,canonical_terminology,typing,Give the Latin anatomical term for Innermost intercostal muscles.,Musculi intercostales intimi,Musculi intercostales intimi,innerste Zwischenrippenmuskeln,,muscle_intercostales_intimi,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_intercostales_intimi_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi intercostales intimi?,Innermost intercostal muscles,Musculi intercostales intimi,innerste Zwischenrippenmuskeln,,muscle_intercostales_intimi,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_interossei_dorsales_en_de,canonical_terminology,typing,Give the German anatomical term for Dorsal interossei muscles.,rückseitige Zwischenknochenmuskeln der Hand,Musculi interossei dorsales,rückseitige Zwischenknochenmuskeln der Hand,,muscle_interossei_dorsales,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_interossei_dorsales_en_la,canonical_terminology,typing,Give the Latin anatomical term for Dorsal interossei muscles.,Musculi interossei dorsales,Musculi interossei dorsales,rückseitige Zwischenknochenmuskeln der Hand,,muscle_interossei_dorsales,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_interossei_dorsales_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi interossei dorsales?,Dorsal interossei muscles,Musculi interossei dorsales,rückseitige Zwischenknochenmuskeln der Hand,,muscle_interossei_dorsales,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_interossei_dorsales_lower_limb_en_de,canonical_terminology,typing,Give the German anatomical term for Dorsal interossei muscles.,rückseitige Zwischenknochenmuskeln des Fußes,Musculi interossei dorsales,rückseitige Zwischenknochenmuskeln des Fußes,,muscle_interossei_dorsales_lower_limb,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_interossei_dorsales_lower_limb_en_la,canonical_terminology,typing,Give the Latin anatomical term for Dorsal interossei muscles.,Musculi interossei dorsales,Musculi interossei dorsales,rückseitige Zwischenknochenmuskeln des Fußes,,muscle_interossei_dorsales_lower_limb,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_interossei_dorsales_lower_limb_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi interossei dorsales?,Dorsal interossei muscles,Musculi interossei dorsales,rückseitige Zwischenknochenmuskeln des Fußes,,muscle_interossei_dorsales_lower_limb,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_interossei_palmares_en_de,canonical_terminology,typing,Give the German anatomical term for Palmar interossei muscles.,hohlhandseitige Zwischenknochenmuskeln,Musculi interossei palmares,hohlhandseitige Zwischenknochenmuskeln,,muscle_interossei_palmares,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_interossei_palmares_en_la,canonical_terminology,typing,Give the Latin anatomical term for Palmar interossei muscles.,Musculi interossei palmares,Musculi interossei palmares,hohlhandseitige Zwischenknochenmuskeln,,muscle_interossei_palmares,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_interossei_palmares_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi interossei palmares?,Palmar interossei muscles,Musculi interossei palmares,hohlhandseitige Zwischenknochenmuskeln,,muscle_interossei_palmares,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_interossei_plantares_en_de,canonical_terminology,typing,Give the German anatomical term for Plantar interossei muscles.,fußsohlenseitige Zwischenknochenmuskeln,Musculi interossei plantares,fußsohlenseitige Zwischenknochenmuskeln,,muscle_interossei_plantares,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_interossei_plantares_en_la,canonical_terminology,typing,Give the Latin anatomical term for Plantar interossei muscles.,Musculi interossei plantares,Musculi interossei plantares,fußsohlenseitige Zwischenknochenmuskeln,,muscle_interossei_plantares,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_interossei_plantares_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi interossei plantares?,Plantar interossei muscles,Musculi interossei plantares,fußsohlenseitige Zwischenknochenmuskeln,,muscle_interossei_plantares,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_interspinales_cervicis_en_de,canonical_terminology,typing,Give the German anatomical term for Cervical interspinales muscles.,Zwischendornmuskeln der Halswirbelsäule,Musculi interspinales cervicis,Zwischendornmuskeln der Halswirbelsäule,,muscle_interspinales_cervicis,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_interspinales_cervicis_en_la,canonical_terminology,typing,Give the Latin anatomical term for Cervical interspinales muscles.,Musculi interspinales cervicis,Musculi interspinales cervicis,Zwischendornmuskeln der Halswirbelsäule,,muscle_interspinales_cervicis,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_interspinales_cervicis_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi interspinales cervicis?,Cervical interspinales muscles,Musculi interspinales cervicis,Zwischendornmuskeln der Halswirbelsäule,,muscle_interspinales_cervicis,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_interspinales_lumborum_en_de,canonical_terminology,typing,Give the German anatomical term for Lumbar interspinales muscles.,Zwischendornmuskeln der Lendenwirbelsäule,Musculi interspinales lumborum,Zwischendornmuskeln der Lendenwirbelsäule,,muscle_interspinales_lumborum,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_interspinales_lumborum_en_la,canonical_terminology,typing,Give the Latin anatomical term for Lumbar interspinales muscles.,Musculi interspinales lumborum,Musculi interspinales lumborum,Zwischendornmuskeln der Lendenwirbelsäule,,muscle_interspinales_lumborum,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_interspinales_lumborum_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi interspinales lumborum?,Lumbar interspinales muscles,Musculi interspinales lumborum,Zwischendornmuskeln der Lendenwirbelsäule,,muscle_interspinales_lumborum,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_interspinales_thoracis_en_de,canonical_terminology,typing,Give the German anatomical term for Thoracic interspinales muscles.,Zwischendornmuskeln der Brustwirbelsäule,Musculi interspinales thoracis,Zwischendornmuskeln der Brustwirbelsäule,,muscle_interspinales_thoracis,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_interspinales_thoracis_en_la,canonical_terminology,typing,Give the Latin anatomical term for Thoracic interspinales muscles.,Musculi interspinales thoracis,Musculi interspinales thoracis,Zwischendornmuskeln der Brustwirbelsäule,,muscle_interspinales_thoracis,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_interspinales_thoracis_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi interspinales thoracis?,Thoracic interspinales muscles,Musculi interspinales thoracis,Zwischendornmuskeln der Brustwirbelsäule,,muscle_interspinales_thoracis,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_intertransversarii_cervicis_en_de,canonical_terminology,typing,Give the German anatomical term for Cervical intertransversarii muscles.,Zwischenquerfortsatzmuskeln der Halswirbelsäule,Musculi intertransversarii cervicis,Zwischenquerfortsatzmuskeln der Halswirbelsäule,,muscle_intertransversarii_cervicis,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_intertransversarii_cervicis_en_la,canonical_terminology,typing,Give the Latin anatomical term for Cervical intertransversarii muscles.,Musculi intertransversarii cervicis,Musculi intertransversarii cervicis,Zwischenquerfortsatzmuskeln der Halswirbelsäule,,muscle_intertransversarii_cervicis,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
term_muscle_intertransversarii_cervicis_la_en,canonical_terminology,typing,What is the English anatomical name of Musculi intertransversarii cervicis?,Cervical intertransversarii muscles,Musculi intertransversarii cervicis,Zwischenquerfortsatzmuskeln der Halswirbelsäule,,muscle_intertransversarii_cervicis,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:la_to_en,
term_muscle_intertransversarii_lumborum_en_de,canonical_terminology,typing,Give the German anatomical term for Lumbar intertransversarii muscles.,Zwischenquerfortsatzmuskeln der Lendenwirbelsäule,Musculi intertransversarii lumborum,Zwischenquerfortsatzmuskeln der Lendenwirbelsäule,,muscle_intertransversarii_lumborum,,,terminology,seed_needs_review,false,generated_from_terminology_needs_review,terminology:en_to_de,
term_muscle_intertransversarii_lumborum_en_la,canonical_terminology,typing,Give the Latin anatomical term for Lumbar intertransversarii muscles.,Musculi intertransversarii lumborum,Musculi intertransversarii lumborum,Zwischenquerfortsatzmuskeln der Lendenwirbelsäule,,muscle_intertransversarii_lumborum,,,terminology,canonical_en_la,true,generated_from_canonical_terminology,terminology:en_to_la,
