id,type,english,latin,german,region,system,parent_id,course_tags,key_features,clinical_notes,details_json,muscle_categories,muscle_parts,muscle_origin,muscle_insertion,muscle_innervation,muscle_blood_supply,muscle_actions,oral_exam_prompts,common_confusions,review_status
muscle_adductor_magnus,muscle,Adductor magnus muscle,Musculus adductor magnus,großer Adduktor,lower limb,muscular,,,Adducts thigh and extends hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - medial compartment"",""de"":""Mediale Oberschenkelmuskeln""}}],""parts"":[""Pars adductoria, Pars hamstringa""],""origin"":[""Inferior ramus of pubis and ischial tuberosity""],""insertion"":[""Linea aspera and adductor tubercle""],""innervation"":[""Obturator nerve (pars adductoria) and tibial part of sciatic nerve (pars hamstringa)""],""blood_supply"":[""Obturator artery and profunda femoris artery""],""actions"":[""Adducts thigh and extends hip""]}}",Muscles of the Lower Limb / Thigh - medial compartment,"Pars adductoria, Pars hamstringa",Inferior ramus of pubis and ischial tuberosity,Linea aspera and adductor tubercle,Obturator nerve (pars adductoria) and tibial part of sciatic nerve (pars hamstringa),Obturator artery and profunda femoris artery,Adducts thigh and extends hip,,,seed_needs_review
muscle_gracilis,muscle,Gracilis muscle,Musculus gracilis,schlanker Muskel,lower limb,muscular,,,Adducts thigh and flexes knee,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - medial compartment"",""de"":""Mediale Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Inferior ramus of pubis""],""insertion"":[""Medial surface of tibia (pes anserinus)""],""innervation"":[""Obturator nerve""],""blood_supply"":[""Medial circumflex femoral artery""],""actions"":[""Adducts thigh and flexes knee""]}}",Muscles of the Lower Limb / Thigh - medial compartment,,Inferior ramus of pubis,Medial surface of tibia (pes anserinus),Obturator nerve,Medial circumflex femoral artery,Adducts thigh and flexes knee,,,seed_needs_review
muscle_biceps_femoris,muscle,Biceps femoris muscle,Musculus biceps femoris,zweiköpfiger Oberschenkelmuskel,lower limb,muscular,,,Flexes knee and extends hip,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - posterior compartment"",""de"":""Hintere Oberschenkelmuskeln""}}],""parts"":[""Caput longum, Caput breve""],""origin"":[""Ischial tuberosity and linea aspera""],""insertion"":[""Head of fibula""],""innervation"":[""Tibial nerve (caput longum) and common fibular nerve (caput breve)""],""blood_supply"":[""Perforating branches of profunda femoris artery""],""actions"":[""Flexes knee and extends hip""]}}",Muscles of the Lower Limb / Thigh - posterior compartment,"Caput longum, Caput breve",Ischial tuberosity and linea aspera,Head of fibula,Tibial nerve (caput longum) and common fibular nerve (caput breve),Perforating branches of profunda femoris artery,Flexes knee and extends hip,,,seed_needs_review
muscle_semitendinosus,muscle,Semitendinosus muscle,Musculus semitendinosus,Halbsehnenmuskel,lower limb,muscular,,,Extends hip and flexes knee,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - posterior compartment"",""de"":""Hintere Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Ischial tuberosity""],""insertion"":[""Medial surface of tibia (pes anserinus)""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Perforating branches of profunda femoris artery""],""actions"":[""Extends hip and flexes knee""]}}",Muscles of the Lower Limb / Thigh - posterior compartment,,Ischial tuberosity,Medial surface of tibia (pes anserinus),Tibial nerve,Perforating branches of profunda femoris artery,Extends hip and flexes knee,,,seed_needs_review
muscle_semimembranosus,muscle,Semimembranosus muscle,Musculus semimembranosus,Plattensehnenmuskel,lower limb,muscular,,,Extends hip and flexes knee,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Thigh - posterior compartment"",""de"":""Hintere Oberschenkelmuskeln""}}],""parts"":[],""origin"":[""Ischial tuberosity""],""insertion"":[""Posterior medial condyle of tibia""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Perforating branches of profunda femoris artery""],""actions"":[""Extends hip and flexes knee""]}}",Muscles of the Lower Limb / Thigh - posterior compartment,,Ischial tuberosity,Posterior medial condyle of tibia,Tibial nerve,Perforating branches of profunda femoris artery,Extends hip and flexes knee,,,seed_needs_review
muscle_tibialis_anterior,muscle,Tibialis anterior muscle,Musculus tibialis anterior,vorderer Schienbeinmuskel,lower limb,muscular,,,Dorsiflexes and inverts foot,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - anterior compartment"",""de"":""Vordere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Lateral condyle and shaft of tibia""],""insertion"":[""Medial cuneiform and base of metatarsal I""],""innervation"":[""Deep fibular nerve""],""blood_supply"":[""Anterior tibial artery""],""actions"":[""Dorsiflexes and inverts foot""]}}",Muscles of the Lower Limb / Leg - anterior compartment,,Lateral condyle and shaft of tibia,Medial cuneiform and base of metatarsal I,Deep fibular nerve,Anterior tibial artery,Dorsiflexes and inverts foot,,,seed_needs_review
muscle_extensor_hallucis_longus,muscle,Extensor hallucis longus muscle,Musculus extensor hallucis longus,langer Großzehenstrecker,lower limb,muscular,,,Extends great toe,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - anterior compartment"",""de"":""Vordere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Anterior surface of fibula""],""insertion"":[""Distal phalanx of hallux""],""innervation"":[""Deep fibular nerve""],""blood_supply"":[""Anterior tibial artery""],""actions"":[""Extends great toe""]}}",Muscles of the Lower Limb / Leg - anterior compartment,,Anterior surface of fibula,Distal phalanx of hallux,Deep fibular nerve,Anterior tibial artery,Extends great toe,,,seed_needs_review
muscle_extensor_digitorum_longus,muscle,Extensor digitorum longus muscle,Musculus extensor digitorum longus,langer Zehenstrecker,lower limb,muscular,,,Extends toes,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - anterior compartment"",""de"":""Vordere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Lateral condyle of tibia and fibula""],""insertion"":[""Middle and distal phalanges of digits II-V""],""innervation"":[""Deep fibular nerve""],""blood_supply"":[""Anterior tibial artery""],""actions"":[""Extends toes""]}}",Muscles of the Lower Limb / Leg - anterior compartment,,Lateral condyle of tibia and fibula,Middle and distal phalanges of digits II-V,Deep fibular nerve,Anterior tibial artery,Extends toes,,,seed_needs_review
muscle_fibularis_tertius,muscle,Fibularis tertius muscle,Musculus fibularis tertius,dritter Wadenbeinmuskel,lower limb,muscular,,,Dorsiflexes and everts foot,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - anterior compartment"",""de"":""Vordere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Distal fibula""],""insertion"":[""Base of metatarsal V""],""innervation"":[""Deep fibular nerve""],""blood_supply"":[""Anterior tibial artery""],""actions"":[""Dorsiflexes and everts foot""]}}",Muscles of the Lower Limb / Leg - anterior compartment,,Distal fibula,Base of metatarsal V,Deep fibular nerve,Anterior tibial artery,Dorsiflexes and everts foot,,,seed_needs_review
muscle_fibularis_longus,muscle,Fibularis longus muscle,Musculus fibularis longus,langer Wadenbeinmuskel,lower limb,muscular,,,Everts and plantarflexes foot,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - lateral compartment"",""de"":""Laterale Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Head and lateral shaft of fibula""],""insertion"":[""Base of metatarsal I and medial cuneiform""],""innervation"":[""Superficial fibular nerve""],""blood_supply"":[""Fibular artery""],""actions"":[""Everts and plantarflexes foot""]}}",Muscles of the Lower Limb / Leg - lateral compartment,,Head and lateral shaft of fibula,Base of metatarsal I and medial cuneiform,Superficial fibular nerve,Fibular artery,Everts and plantarflexes foot,,,seed_needs_review
muscle_fibularis_brevis,muscle,Fibularis brevis muscle,Musculus fibularis brevis,kurzer Wadenbeinmuskel,lower limb,muscular,,,Everts foot,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - lateral compartment"",""de"":""Laterale Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Distal lateral fibula""],""insertion"":[""Base of metatarsal V""],""innervation"":[""Superficial fibular nerve""],""blood_supply"":[""Fibular artery""],""actions"":[""Everts foot""]}}",Muscles of the Lower Limb / Leg - lateral compartment,,Distal lateral fibula,Base of metatarsal V,Superficial fibular nerve,Fibular artery,Everts foot,,,seed_needs_review
muscle_gastrocnemius,muscle,Gastrocnemius muscle,Musculus gastrocnemius,zweiköpfiger Wadenmuskel,lower limb,muscular,,,Plantarflexes foot and flexes knee,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - posterior compartment, superficial layer"",""de"":""Oberflächliche hintere Unterschenkelmuskeln""}}],""parts"":[""Caput mediale, Caput laterale""],""origin"":[""Femoral condyles""],""insertion"":[""Calcaneus via Achilles tendon""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Posterior tibial artery and sural branches""],""actions"":[""Plantarflexes foot and flexes knee""]}}","Muscles of the Lower Limb / Leg - posterior compartment, superficial layer","Caput mediale, Caput laterale",Femoral condyles,Calcaneus via Achilles tendon,Tibial nerve,Posterior tibial artery and sural branches,Plantarflexes foot and flexes knee,,,seed_needs_review
muscle_soleus,muscle,Soleus muscle,Musculus soleus,Schollenmuskel,lower limb,muscular,,,Plantarflexes foot,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - posterior compartment, superficial layer"",""de"":""Oberflächliche hintere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Posterior tibia and fibula""],""insertion"":[""Calcaneus via Achilles tendon""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Posterior tibial artery and fibular artery""],""actions"":[""Plantarflexes foot""]}}","Muscles of the Lower Limb / Leg - posterior compartment, superficial layer",,Posterior tibia and fibula,Calcaneus via Achilles tendon,Tibial nerve,Posterior tibial artery and fibular artery,Plantarflexes foot,,,seed_needs_review
muscle_plantaris,muscle,Plantaris muscle,Musculus plantaris,Fußsohlenmuskel,lower limb,muscular,,,Weak plantarflexion,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - posterior compartment, superficial layer"",""de"":""Oberflächliche hintere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Lateral supracondylar line of femur""],""insertion"":[""Calcaneus""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Posterior tibial artery""],""actions"":[""Weak plantarflexion""]}}","Muscles of the Lower Limb / Leg - posterior compartment, superficial layer",,Lateral supracondylar line of femur,Calcaneus,Tibial nerve,Posterior tibial artery,Weak plantarflexion,,,seed_needs_review
muscle_popliteus,muscle,Popliteus muscle,Musculus popliteus,Kniekehlenmuskel,lower limb,muscular,,,Unlocks knee,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - posterior compartment, deep layer"",""de"":""Tiefe hintere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Lateral femoral condyle and lateral meniscus""],""insertion"":[""Posterior tibia""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Popliteal artery""],""actions"":[""Unlocks knee""]}}","Muscles of the Lower Limb / Leg - posterior compartment, deep layer",,Lateral femoral condyle and lateral meniscus,Posterior tibia,Tibial nerve,Popliteal artery,Unlocks knee,,,seed_needs_review
muscle_tibialis_posterior,muscle,Tibialis posterior muscle,Musculus tibialis posterior,hinterer Schienbeinmuskel,lower limb,muscular,,,Plantarflexes and inverts foot,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - posterior compartment, deep layer"",""de"":""Tiefe hintere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Posterior tibia fibula and interosseous membrane""],""insertion"":[""Tarsal bones""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Posterior tibial artery""],""actions"":[""Plantarflexes and inverts foot""]}}","Muscles of the Lower Limb / Leg - posterior compartment, deep layer",,Posterior tibia fibula and interosseous membrane,Tarsal bones,Tibial nerve,Posterior tibial artery,Plantarflexes and inverts foot,,,seed_needs_review
muscle_flexor_hallucis_longus,muscle,Flexor hallucis longus muscle,Musculus flexor hallucis longus,langer Großzehenbeuger,lower limb,muscular,,,Flexes great toe,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - posterior compartment, deep layer"",""de"":""Tiefe hintere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Posterior fibula""],""insertion"":[""Distal phalanx of hallux""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Posterior tibial artery""],""actions"":[""Flexes great toe""]}}","Muscles of the Lower Limb / Leg - posterior compartment, deep layer",,Posterior fibula,Distal phalanx of hallux,Tibial nerve,Posterior tibial artery,Flexes great toe,,,seed_needs_review
muscle_flexor_digitorum_longus,muscle,Flexor digitorum longus muscle,Musculus flexor digitorum longus,langer Zehenbeuger,lower limb,muscular,,,Flexes toes,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Leg - posterior compartment, deep layer"",""de"":""Tiefe hintere Unterschenkelmuskeln""}}],""parts"":[],""origin"":[""Posterior tibia""],""insertion"":[""Distal phalanges of digits II-V""],""innervation"":[""Tibial nerve""],""blood_supply"":[""Posterior tibial artery""],""actions"":[""Flexes toes""]}}","Muscles of the Lower Limb / Leg - posterior compartment, deep layer",,Posterior tibia,Distal phalanges of digits II-V,Tibial nerve,Posterior tibial artery,Flexes toes,,,seed_needs_review
muscle_extensor_digitorum_brevis,muscle,Extensor digitorum brevis muscle,Musculus extensor digitorum brevis,kurzer Zehenstrecker,lower limb,muscular,,,Extends toes,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Foot - dorsal muscles"",""de"":""Dorsale Fußmuskeln""}}],""parts"":[],""origin"":[""Superolateral calcaneus""],""insertion"":[""Extensor tendons of digits II-IV""],""innervation"":[""Deep fibular nerve""],""blood_supply"":[""Dorsalis pedis artery""],""actions"":[""Extends toes""]}}",Muscles of the Lower Limb / Foot - dorsal muscles,,Superolateral calcaneus,Extensor tendons of digits II-IV,Deep fibular nerve,Dorsalis pedis artery,Extends toes,,,seed_needs_review
muscle_extensor_hallucis_brevis,muscle,Extensor hallucis brevis muscle,Musculus extensor hallucis brevis,kurzer Großzehenstrecker,lower limb,muscular,,,Extends great toe,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Lower Limb"",""de"":""Muskulatur der unteren Extremität""},""category"":{""en"":""Foot - dorsal muscles"",""de"":""Dorsale Fußmuskeln""}}],""parts"":[],""origin"":[""Calcaneus""],""insertion"":[""Base of proximal phalanx of hallux""],""innervation"":[""Deep fibular nerve""],""blood_supply"":[""Dorsalis pedis artery""],""actions"":[""Extends great toe""]}}",Muscles of the Lower Limb / Foot - dorsal muscles,,Calcaneus,Base of proximal phalanx of hallux,Deep fibular nerve,Dorsalis pedis artery,Extends great toe,,,seed_needs_review
